Dataset,family_id,individual_id,lat1_obs,long1_obs,city1_obs,country1_obs,lat2_obs,long2_obs,city2_obs,country2_obs,#,Northeast Asian,Mediterranean,Southern African,Southwest Asian,Native American,Oceanian,Southeast Asia,Northern European,Subsaharan African,ClosestPop_prd,Lat_pred,Long_pred
Gladstein2019_343AJ,single-Russia-sample,037,55.7522,37.6155,Moscow,Russia,,,,,846,"0,028185","0,509203","0,007756","0,237076","0,017176","0,017359","0,008669","0,162349","0,012228",Turk_2,"41,5569","37,6376"
Gladstein2019_343AJ,single-Slovakia-sample,025,48.15,17.117,Bratislava,Slovakia,,,,,847,"0,014527","0,562317","0,0059","0,229485","0,009962","0,008974","0,02701","0,124082","0,017742",Palestinian_2,"36,472","39,1054"
Gladstein2019_343AJ,single-Ukraine-sample,002,50.4334,30.5166,Kiev,Ukraine,,,,,848,"0,033323","0,514965","0,001053","0,245073","0,004981","0,004596","0,014678","0,16659","0,014742",Turk_2,"41,4804","37,9162"
Gladstein2019_343AJ,single-Ukraine-sample,003,50.4334,30.5166,Kiev,Ukraine,,,,,849,"0,012234","0,526254",1E-05,"0,237563","0,012569","0,01666","0,025597","0,15049","0,018623",Turk_2,"39,4793","37,9902"
Gladstein2019_343AJ,single-Ukraine-sample,004,50.4334,30.5166,Kiev,Ukraine,,,,,850,"0,03052","0,50186","0,009732","0,234533","0,006741","0,003837","0,021312","0,176615","0,014849",Romania_2,"43,0146","31,5466"
Gladstein2019_343AJ,single-Ukraine-sample,005,50.4334,30.5166,Kiev,Ukraine,,,,,851,"0,012819","0,510728","0,002077","0,242189","0,007562","0,01454","0,02049","0,158712","0,030883",Turk_2,"40,6942","37,5891"
Gladstein2019_343AJ,single-Ukraine-sample,006,50.4334,30.5166,Kiev,Ukraine,,,,,852,"0,017646","0,516737","0,003863","0,240381","0,011624","0,012449","0,016646","0,158148","0,022507",Turk_2,"40,6191","37,738"
Gladstein2019_343AJ,single-Ukraine-sample,007,50.4334,30.5166,Kiev,Ukraine,,,,,853,"0,027772","0,525153","0,005905","0,251379","0,004867","0,005078","0,010254","0,160274","0,009318",Turk_2,"40,5941","38,5215"
Gladstein2019_343AJ,single-Ukraine-sample,008,50.4334,30.5166,Kiev,Ukraine,,,,,854,"0,012797","0,520617",1E-05,"0,233895","0,013348","0,014043","0,021302","0,15451","0,029479",Turk_2,"39,0923","36,839"
Gladstein2019_343AJ,single-Ukraine-sample,009,50.4334,30.5166,Kiev,Ukraine,,,,,855,"0,026673","0,5074","0,008994","0,23975","0,006945","0,015023","0,018127","0,156901","0,020186",Turk_2,"40,7662","37,641"
Gladstein2019_343AJ,single-Ukraine-sample,010,50.4334,30.5166,Kiev,Ukraine,,,,,856,"0,040171","0,533274","0,010335","0,230525","1,4E-05",1E-05,"0,01344","0,155397","0,016835",Turk_2,"39,7005","37,6539"
Gladstein2019_343AJ,single-Ukraine-sample,011,50.4334,30.5166,Kiev,Ukraine,,,,,857,"0,029252","0,519494","0,002746","0,243224","0,008758","0,007424","0,008044","0,157991","0,023067",Turk_2,"40,5542","38,0536"
Gladstein2019_343AJ,single-Ukraine-sample,012,50.4334,30.5166,Kiev,Ukraine,,,,,858,"0,017655","0,515303","0,009607","0,24879","0,005224","0,002371","0,024275","0,161306","0,015468",Turk_2,"40,7721","37,9364"
Gladstein2019_343AJ,single-Ukraine-sample,013,50.4334,30.5166,Kiev,Ukraine,,,,,859,"0,022601","0,512642","0,001897","0,255693","0,009778","0,008799","0,022988","0,14984","0,015762",Turk_2,"40,405","39,7034"
Gladstein2019_343AJ,single-Ukraine-sample,014,50.4334,30.5166,Kiev,Ukraine,,,,,860,"0,009754","0,507962",1E-05,"0,239864","0,025741","0,0116","0,017773","0,167405","0,01989",Turk_2,"41,804","36,9925"
Gladstein2019_343AJ,single-Ukraine-sample,015,50.4334,30.5166,Kiev,Ukraine,,,,,861,"0,01718","0,524119","0,009317","0,228509","0,017123",1E-05,"0,03859","0,15148","0,013672",Turk_2,"39,7622","37,4276"
Gladstein2019_343AJ,single-Ukraine-sample,016,50.4334,30.5166,Kiev,Ukraine,,,,,862,"0,019301","0,522594","0,003169","0,241081","0,015495","0,024344","0,003032","0,15168","0,019303",Turk_2,"40,2533","38,425"
Gladstein2019_343AJ,single-Ukraine-sample,017,50.4334,30.5166,Kiev,Ukraine,,,,,863,"0,024653","0,506721",1E-05,"0,223383","0,013195","0,002524","0,03897","0,173066","0,017477",Turk_2,"42,0641","35,4295"
Gladstein2019_343AJ,single-Ukraine-sample,018,50.4334,30.5166,Kiev,Ukraine,,,,,864,"0,023937","0,53673","0,006957","0,228606","0,004322","0,006066","0,021703","0,146344","0,025336",Turk_2,"38,2962","37,627"
Gladstein2019_343AJ,single-Ukraine-sample,019,50.4334,30.5166,Kiev,Ukraine,,,,,865,"0,017827","0,510127",1E-05,"0,237478","0,027128","0,005807","0,014437","0,168132","0,019054",Turk_2,"41,7883","36,9391"
Gladstein2019_343AJ,single-Ukraine-sample,020,50.4334,30.5166,Kiev,Ukraine,,,,,866,"0,031319","0,523089","0,008114","0,219719","0,003003","0,007322","0,026331","0,162067","0,019035",Turk_2,"40,7623","36,749"
Gladstein2019_343AJ,single-Ukraine-sample,021,50.4334,30.5166,Kiev,Ukraine,,,,,867,"0,006906","0,515801",1E-05,"0,261094","0,015725",1E-05,"0,024385","0,143749","0,03232",Turk_2,"39,5574","40,6469"
Gladstein2019_343AJ,single-Ukraine-sample,022,50.4334,30.5166,Kiev,Ukraine,,,,,868,"0,012576","0,513717","0,003155","0,237662","0,012609","0,007641","0,016967","0,177094","0,018578",Romania_2,"42,9017","31,9953"
Gladstein2019_343AJ,single-Ukraine-sample,023,50.4334,30.5166,Kiev,Ukraine,,,,,869,"0,024215","0,526362","0,001868","0,227151","0,005973","0,014661","0,02291","0,14439","0,03247",Turk_2,"38,3269","37,2303"
Gladstein2019_343AJ,single-Ukraine-sample,024,50.4334,30.5166,Kiev,Ukraine,,,,,870,"0,031877","0,504497",1E-05,"0,239667","0,012317","0,007842","0,015014","0,166614","0,022162",Turk_2,"41,6697","37,3014"
Gladstein2019_343AJ,Slovakia-Belarus_GRC11057854,Slovakia-Belarus_GRC11057854,48.15,17.117,Bratislava,Slovakia,53.9,27.5666,Minsk,Belarus,871,"0,025543","0,537502","0,006864","0,238637","0,009753",1E-05,"0,014368","0,148899","0,018424",Turk_2,"39,2502","38,5656"
Gladstein2019_343AJ,Slovakia-Lithuania_GRC000915,Slovakia-Lithuania_GRC000915,48.15,17.117,Bratislava,Slovakia,54.6834,25.3166,Vilnius,Lithuania,872,"0,030233","0,532399","0,004913","0,227643","0,005726","0,009181","0,019003","0,160253","0,010648",Turk_2,"40,4651","37,5651"
Gladstein2019_343AJ,Slovakia-Russia_GRC003899,Slovakia-Russia_GRC003899,48.15,17.117,Bratislava,Slovakia,55.7522,37.6155,Moscow,Russia,873,"0,019274","0,536914","0,003137","0,2277","0,009653","0,001072","0,023406","0,149703","0,029141",Turk_2,"38,2677","37,3636"
Behar_2013_76_otherJ,SyriaJewK6,SyriaJewK6,35.9304,39.02,Ar Raqqah,Syria,,,,,874,"0,013662","0,55723","0,002282","0,265891","0,011386",1E-05,"0,023959","0,104171","0,021409",Armenians_2,"38,0812","41,5585"
Behar_2013_76_otherJ,SyriaJewSY06,SyriaJewSY06,33.5,36.3,Damascus,Syria,,,,,875,"0,015831","0,566947","0,011502","0,267283","0,001672",1E-05,"0,023351","0,090441","0,022963",Armenians_2,"38,0783","41,972"
Gladstein2019_343AJ,Ukraine-Austria_GRC10039815,Ukraine-Austria_GRC10039815,50.4334,30.5166,Kiev,Ukraine,48.2,16.3666,Vienna,Austria,882,"0,029726","0,527089",1E-05,"0,235263","0,006967","0,013926","0,019897","0,146059","0,021063",Turk_2,"39,405","38,0552"
Gladstein2019_343AJ,Ukraine-Belarus_GRC008558,Ukraine-Belarus_GRC008558,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,883,"0,017362","0,500711","0,000579","0,246436","0,011753","0,002126","0,027331","0,179159","0,014544",Romania_2,"43,0817","31,4486"
Gladstein2019_343AJ,Ukraine-Belarus_GRC011109,Ukraine-Belarus_GRC011109,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,884,"0,015083","0,537296","0,001834","0,228285","0,017281","0,00458","0,014224","0,158687","0,022732",Turk_2,"38,8459","36,9051"
Gladstein2019_343AJ,Ukraine-Belarus_GRC013322,Ukraine-Belarus_GRC013322,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,885,"0,032874","0,525391","0,002614","0,239428","0,011313",1E-05,"0,013681","0,148756","0,025933",Turk_2,"39,5161","38,0552"
Gladstein2019_343AJ,Ukraine-Belarus_GRC030893,Ukraine-Belarus_GRC030893,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,886,"0,017481","0,528187",1E-05,"0,247253","0,007725","0,011773","0,023245","0,143931","0,020395",Turk_2,"39,3376","39,6614"
Gladstein2019_343AJ,Ukraine-Belarus_GRC031409,Ukraine-Belarus_GRC031409,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,887,"0,006493","0,527785","0,007972","0,255896","0,022092","0,01184","0,019762","0,137771","0,010389",Turk_2,"39,4245","40,9386"
Gladstein2019_343AJ,Ukraine-Belarus_GRC10041354,Ukraine-Belarus_GRC10041354,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,888,"0,026743","0,523626","0,013301","0,241643","0,0058",1E-05,"0,019367","0,148732","0,020778",Turk_2,"40,1552","38,5924"
Gladstein2019_343AJ,Ukraine-Belarus_GRC11066679,Ukraine-Belarus_GRC11066679,50.4334,30.5166,Kiev,Ukraine,53.9,27.5666,Minsk,Belarus,889,"0,029328","0,523896","0,012759","0,240844","0,010857","0,010497","0,011114","0,152016","0,008689",Turk_2,"40,3882","38,4516"
Gladstein2019_343AJ,Ukraine-Germany_GRC005650,Ukraine-Germany_GRC005650,50.4334,30.5166,Kiev,Ukraine,52.5218,13.4015,Berlin,Germany,890,"0,011257","0,526477",1E-05,"0,254763","0,018578","0,000435","0,017761","0,141933","0,028786",Turk_2,"38,8149","39,5719"
Gladstein2019_343AJ,Ukraine-Germany_GRC023959,Ukraine-Germany_GRC023959,50.4334,30.5166,Kiev,Ukraine,52.5218,13.4015,Berlin,Germany,891,"0,023876","0,550726","0,001747","0,228418","0,001999","0,009451","0,01203","0,140429","0,031324",Palestinian_2,"37,0695","38,4825"
Gladstein2019_343AJ,Ukraine-Latvia_GRC029863,Ukraine-Latvia_GRC029863,50.4334,30.5166,Kiev,Ukraine,56.95,24.1,Riga,Latvia,892,"0,023098","0,523111","0,009811","0,251496","0,006868",1E-05,"0,020261","0,150907","0,014438",Turk_2,"40,2718","38,9355"
Gladstein2019_343AJ,Ukraine-Latvia_GRC10040739,Ukraine-Latvia_GRC10040739,50.4334,30.5166,Kiev,Ukraine,56.95,24.1,Riga,Latvia,893,"0,038213","0,507483","0,000636","0,232213","0,003212",1E-05,"0,011361","0,185382","0,02149",Romania_2,"43,0141","31,4713"
Gladstein2019_343AJ,Ukraine-Latvia_GRC11074325,Ukraine-Latvia_GRC11074325,50.4334,30.5166,Kiev,Ukraine,56.95,24.1,Riga,Latvia,894,"0,0169","0,51637",1E-05,"0,232664","0,015486","0,000768","0,031988","0,158445","0,02737",Turk_2,"40,6402","37,3238"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC009147,Ukraine-Lithuania_GRC009147,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,895,"0,017676","0,528082","0,000974","0,256703","0,013096","0,002681","0,010889","0,149481","0,020419",Turk_2,"40,094","40,3591"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC012187,Ukraine-Lithuania_GRC012187,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,896,"0,030989","0,490409","0,007801","0,243287","0,005822","0,00069","0,025964","0,173602","0,021436",Turk_2,"42,2181","35,7583"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC017338,Ukraine-Lithuania_GRC017338,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,897,"0,026825","0,503627","0,008558","0,251237","0,012267","0,008037","0,016111","0,155636","0,017702",Turk_2,"41,1583","38,6755"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC10041136,Ukraine-Lithuania_GRC10041136,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,898,"0,029791","0,520358","0,012242","0,238037","0,017679","0,009375","0,016486","0,148002","0,008031",Turk_2,"40,3309","38,3946"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC10042045,Ukraine-Lithuania_GRC10042045,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,899,"0,014889","0,517636","0,010262","0,240716","0,000766","0,01646","0,02727","0,1584","0,013602",Turk_2,"40,6685","37,7916"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC10042150,Ukraine-Lithuania_GRC10042150,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,900,"0,014117","0,510609","0,00472","0,230149","0,022269","0,012979","0,031222","0,153967","0,019968",Turk_2,"40,6786","37,3639"
Gladstein2019_343AJ,Ukraine-Lithuania_GRC11054790,Ukraine-Lithuania_GRC11054790,50.4334,30.5166,Kiev,Ukraine,54.6834,25.3166,Vilnius,Lithuania,901,"0,009235","0,512259","0,00687","0,247721","0,015626","0,018817","0,026789","0,138581","0,024103",Turk_2,"39,5076","39,3648"
Gladstein2019_343AJ,Ukraine-Moldova_GRC10041345,Ukraine-Moldova_GRC10041345,50.4334,30.5166,Kiev,Ukraine,47.005,28.8577,Chisinau,Moldova,902,"0,016889","0,512202","0,003991","0,247873","0,018159","0,006923","0,014862","0,157578","0,021523",Turk_2,"40,6829","38,0373"
Gladstein2019_343AJ,Ukraine-Netherlands_GRC013710,Ukraine-Netherlands_GRC013710,50.4334,30.5166,Kiev,Ukraine,52.35,4.9166,Amsterdam,Netherlands,903,"0,023125","0,519557",1E-05,"0,246463","0,012235","0,00626","0,014194","0,166195","0,011961",Turk_2,"41,4663","38,0699"
Gladstein2019_343AJ,Ukraine-Poland_GRC000446,Ukraine-Poland_GRC000446,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,904,"0,021555","0,531452","0,001218","0,229034","0,012729","0,012905","0,01379","0,164478","0,012838",Turk_2,"40,6196","37,1561"
Gladstein2019_343AJ,Ukraine-Poland_GRC002688,Ukraine-Poland_GRC002688,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,905,"0,020392","0,526132","0,014995","0,238237","0,005415","0,007003","0,018065","0,156065","0,013696",Turk_2,"40,429","38,1405"
Gladstein2019_343AJ,Ukraine-Poland_GRC004194,Ukraine-Poland_GRC004194,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,906,"0,026039","0,511669","0,003046","0,235492","0,007317","0,01065","0,021134","0,163644","0,02101",Turk_2,"40,9709","36,9282"
Gladstein2019_343AJ,Ukraine-Poland_GRC011561,Ukraine-Poland_GRC011561,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,907,"0,017441","0,510217",1E-05,"0,254667","0,009675","0,00791","0,020144","0,162426","0,017511",Turk_2,"41,3702","38,5524"
Gladstein2019_343AJ,Ukraine-Poland_GRC012537,Ukraine-Poland_GRC012537,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,908,"0,01128","0,500596","0,003406","0,245244","0,01784","0,017658","0,016413","0,167272","0,020292",Turk_2,"41,8295","37,1403"
Gladstein2019_343AJ,Ukraine-Poland_GRC017376,Ukraine-Poland_GRC017376,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,909,"0,016215","0,503753","0,008851","0,242254","0,018555","0,015952","0,021886","0,157485","0,015049",Turk_2,"41,4358","38,092"
Gladstein2019_343AJ,Ukraine-Poland_GRC024693,Ukraine-Poland_GRC024693,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,910,"0,032834","0,524603","0,0044","0,22875",1E-05,"0,011457","0,010028","0,157806","0,030112",Turk_2,"39,7375","37,0827"
Gladstein2019_343AJ,Ukraine-Poland_GRC10034619,Ukraine-Poland_GRC10034619,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,911,"0,018568","0,520059","0,002828","0,242922","0,006826","0,012843","0,032549","0,151138","0,012268",Turk_2,"40,3681","38,427"
Gladstein2019_343AJ,Ukraine-Poland_GRC10035828,Ukraine-Poland_GRC10035828,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,912,"0,023675","0,519271","0,00148","0,236366","0,00514","0,018051","0,011798","0,161815","0,022404",Turk_2,"40,7294","37,3646"
Gladstein2019_343AJ,Ukraine-Poland_GRC10037441,Ukraine-Poland_GRC10037441,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,913,"0,023839","0,506071","0,002958","0,230802","0,003949",1E-05,"0,032575","0,174","0,025796",Turk_2,"42,031","35,757"
Gladstein2019_343AJ,Ukraine-Poland_GRC10037445,Ukraine-Poland_GRC10037445,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,914,"0,020006","0,519113","0,003732","0,246533","0,006758","0,009286","0,023514","0,15343","0,017628",Turk_2,"40,4013","38,4371"
Gladstein2019_343AJ,Ukraine-Poland_GRC11056719,Ukraine-Poland_GRC11056719,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,915,"0,025914","0,502542","0,006793","0,265087",1E-05,"0,001883","0,021328","0,160542","0,0159",Turk_2,"41,2491","39,1196"
Gladstein2019_343AJ,Ukraine-Poland_GRC11066148,Ukraine-Poland_GRC11066148,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,916,"0,034711","0,490947","0,008981","0,235879","0,01053",1E-05,"0,019895","0,177664","0,021383",Romania_2,"43,1386","31,2399"
Gladstein2019_343AJ,Ukraine-Poland_GRC11066172,Ukraine-Poland_GRC11066172,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,917,"0,021996","0,52154","0,005749","0,244404","0,011608",1E-05,"0,028109","0,142095","0,024489",Turk_2,"39,4213","39,237"
Gladstein2019_343AJ,Ukraine-Poland_GRC11066462,Ukraine-Poland_GRC11066462,50.4334,30.5166,Kiev,Ukraine,52.25,21.0,Warsaw,Poland,918,"0,019969","0,504457","0,007452","0,250096","0,006305","0,01536","0,024331","0,153654","0,018376",Turk_2,"41,1507","38,7404"
Gladstein2019_343AJ,Ukraine-Romania_GRC11048937,Ukraine-Romania_GRC11048937,50.4334,30.5166,Kiev,Ukraine,44.4334,26.0999,Bucharest,Romania,919,"0,029473","0,507311","0,005135","0,244588","0,019817","0,010298","0,010589","0,15779","0,014999",Turk_2,"41,2931","38,3511"
Gladstein2019_343AJ,Ukraine-Russia_GRC10035504,Ukraine-Russia_GRC10035504,50.4334,30.5166,Kiev,Ukraine,55.7522,37.6155,Moscow,Russia,920,"0,008872","0,496567","0,010095","0,240391","0,01999","0,005323","0,02304","0,175435","0,020288",Romania_2,"43,043","31,5984"
Gladstein2019_343AJ,Ukraine-Russia_GRC10038821,Ukraine-Russia_GRC10038821,50.4334,30.5166,Kiev,Ukraine,55.7522,37.6155,Moscow,Russia,921,"0,018634","0,504998","0,005284","0,246104","0,014188","0,017388","0,017286","0,161536","0,014582",Turk_2,"41,5019","38,0022"
Gladstein2019_343AJ,Ukraine-Russia_GRC11065569,Ukraine-Russia_GRC11065569,50.4334,30.5166,Kiev,Ukraine,55.7522,37.6155,Moscow,Russia,922,"0,025843","0,523973","0,005613","0,242743","0,021761",1E-05,"0,014879","0,145866","0,019313",Turk_2,"40,101","38,7252"
Gladstein2019_343AJ,Ukraine-Slovakia_GRC003923,Ukraine-Slovakia_GRC003923,50.4334,30.5166,Kiev,Ukraine,48.15,17.117,Bratislava,Slovakia,923,"0,027089","0,535998","0,000632","0,229255","0,004232","0,013192","0,018592","0,145595","0,025414",Turk_2,"38,3362","37,6627"
Gladstein2019_343AJ,Ukraine-Slovakia_GRC006422,Ukraine-Slovakia_GRC006422,50.4334,30.5166,Kiev,Ukraine,48.15,17.117,Bratislava,Slovakia,924,"0,030029","0,529873","0,006452","0,224292","0,003839","0,015055","0,020906","0,154195","0,015359",Turk_2,"39,6914","37,2847"
Behar_2010_100_otherJ,Uzbekistan_Jew_1,Uzbekistan_Jew_1,41.3117,69.2949,Tashkent,Uzbekistan,,,,,925,"0,028871","0,508394","0,001336","0,320317","0,011608","0,009044","0,024571","0,087318","0,008541",Armenians_1,"40,0599","44,4755"
Behar_2010_100_otherJ,Uzbekistan_Jew_2,Uzbekistan_Jew_2,41.3117,69.2949,Tashkent,Uzbekistan,,,,,926,"0,005308","0,55034","0,006205","0,316114","0,014338","0,00981","0,010837","0,068875","0,018173",Armenians_2,"40,0557","44,8762"
